device_type,conn_rate_per_min,avg_pkt_size,pkt_size_std,bytes_sent_ratio,dst_ip_entropy,tls_ratio,unique_ports,dns_qps,failed_conn_rate,avg_interval_s,label
smart_plug,0.7174468232215268,57.595862534694234,40.43482868312306,0.052822396636166426,0.11890786575749177,0.870195362622127,1,0.006901092846525011,0.0022292113741150684,69.5411647008264,benign
thermostat,1.9281554344674166,209.83880483284787,58.20528475417419,0.1606258827775428,0.17817508835981688,0.8734161208084621,1,0.01414842472916239,1.7349072364610668e-05,18.33174904732715,benign
thermostat,1.4071258410228715,83.31919400758477,43.217355598448236,0.27494338997277407,0.057267390042613796,0.9197790081941852,3,0.016639758347470727,0.004827155163184651,42.182273006124575,benign
smart_plug,0.8325203552345075,126.2239859120506,28.15570789947987,0.011186614626634755,0.0,0.8803585019378602,2,0.0015431640300420228,0.002392827468259919,41.27020909516438,benign
smart_light,0.5474697088463202,116.0674004793682,19.014565044914818,0.17282969915684843,0.0,0.7966099761626445,1,0.0013450624400357571,0.0012139452203474587,113.1872037262894,benign
assistant,42.89537483143075,1096.19849665845,279.4328309481372,0.4523142183154268,0.7600833624857974,0.9168511827902744,6,0.5958446616727308,0.01868862469796655,1.6569491523208328,benign
smart_plug,1.39020251202526,233.07922116215013,40.55504908106223,0.11601905933170753,0.21143602361995784,0.7154338967232653,1,0.004935317017267405,0.0023139082114575537,44.999361492910694,benign
assistant,23.416132512069666,364.78476610311765,272.47948290364,0.5706808413351238,0.8905846743644275,1.0,4,0.5869274608211916,0.01592921763649675,1.3720362728819573,benign
thermostat,2.074130259766153,230.95855584876966,46.60741516115985,0.30638515327343585,0.0,0.9006339062362269,4,0.011115621792869,0.008583036266515432,30.823681603558875,benign
camera,19.772867222429234,865.9184837671592,168.82070413098322,0.7430301358957553,0.1722694216221348,0.6665585236313429,4,0.11832693689326874,0.00856875633222154,3.4085690213778266,benign
assistant,37.5306155556287,980.6641376395448,190.1156349470926,0.5664392631881353,0.3013782007314003,0.8004939169772795,6,0.7237971406779035,0.012805197667152097,0.8238734447815964,benign
smart_plug,0.891300898413473,246.8166004898961,43.47907417170918,0.044042771395051056,0.11976203142504593,0.6439041647005558,1,0.005248793160012362,0.0019138993481789515,74.23451019042145,benign
thermostat,2.137858090494421,233.41630090539985,43.1162771776924,0.28978154084105484,0.3443405421435987,0.8029850480348588,1,0.016680257465937487,0.004521640033262349,42.634392528599015,benign
assistant,51.64036461016569,739.4457450416356,315.4937293993617,0.7564718021669904,0.5457344283833743,0.8558877904075042,4,0.6130839399947353,0.004342409278194858,1.7868619061930047,benign
thermostat,1.7844914729529027,257.3906330366782,26.057396950995283,0.12134342248958313,0.0,0.8173770533636048,2,0.009103687646125775,0.004366556077629963,28.567336157579454,benign
smart_light,0.3991463958056892,141.2054892269715,33.9759958223129,0.1185037937656101,0.10348001641268947,0.8796418000808659,3,0.0019128187347764376,0.0008464583908327117,92.8730071071344,benign
camera,15.870949317688652,651.1056424797849,164.44810747076326,0.6929319618347928,0.35014426927465714,0.6051142058552161,2,0.1450101283855622,0.013697063361504738,2.8563165233201846,benign
smart_light,0.5548427920829799,125.63920762458314,21.311236443509713,0.07320197440155951,0.05930537181115715,0.7600305213512246,1,0.0005437226922569533,0.0016680930500060855,164.92619946213955,benign
assistant,37.97986132557628,809.0363013517219,155.4046820520075,0.4843652339734667,0.5559331619771805,0.842786697857314,5,0.9993261299835292,0.00823385280570698,1.1231414681616634,benign
assistant,52.888929187996965,333.28770623802905,314.94216733841654,0.7821298850813109,0.35223612777310986,0.8218930793154168,4,0.36985237619773437,0.028126012877536445,1.608746873919377,benign
smart_light,0.32250379403578716,135.46231208702432,26.534766675866095,0.20744472169412392,0.0,0.7863384716897764,1,0.0027636894088192733,0.0012240496819681018,59.318496574146906,benign
assistant,31.725535586604806,770.5828334764791,214.57593387605638,0.6446322147543063,0.4790101643538941,0.8217365349739478,5,0.5604113720637095,0.01386023198607103,2.153030482059479,benign
camera,18.23739031372103,906.421534794187,210.75653790714404,0.6380334065871386,0.3706704440099894,0.5466547652835275,2,0.16813349463280686,0.004797069737437835,0.828497702163459,benign
smart_plug,1.5098655905214007,133.78922938202672,24.505295675038518,0.06895160238040562,0.007066557523899626,0.7810076158977743,1,0.0064494824173336705,0.002524507375286086,33.10069884325248,benign
thermostat,2.279678692677955,302.6342490972945,51.719603324370595,0.1662674837931494,0.0786995178388718,0.9615256766968562,1,0.010822117905589488,0.004023840126342975,46.63042511660441,benign
thermostat,2.667155044447808,144.81296511089965,55.87259166802792,0.2319400263791229,0.0,0.9177396114636941,3,0.00838071768686271,0.0007700933770755916,29.84193456170299,benign
camera,16.39030762082995,831.5318122672236,196.73648921259516,0.5294347783984482,0.05765124910189828,0.6482066835525525,2,0.0,0.013924220183040676,3.245132779746816,benign
camera,14.732679155767034,1067.1615792628675,213.97402490241717,0.9382602282684073,0.3630282898087406,0.6387703141262014,2,0.14083961013590676,0.013125426006240769,4.126552507708675,benign
thermostat,1.791470832545086,178.2296263528019,45.2089682908802,0.27908017211789893,0.3247561660445098,0.85411595068507,1,0.011570700196572865,0.0043855962499677464,38.56848287825901,benign
assistant,33.38635962466484,465.2750998115663,160.7786392568313,0.5036361555631196,0.46272658262311106,0.929889534548117,6,0.4387345921416732,0.009691862797288462,1.474370456453912,benign
assistant,48.3933889715308,407.21235516552855,245.3655069647131,0.6558548959274223,0.5667695826403799,1.0,4,0.6754166136860398,0.009649218859593592,1.4945619071452796,benign
camera,15.136436303583476,587.3044104262624,227.42996141098646,0.6649047617782021,0.14665795775290055,0.5903821063076667,4,0.0,0.002516806550483368,2.1694022022942594,benign
smart_plug,1.292235773344066,161.30347931677187,46.13853792368982,0.0,0.0,0.8447813716722711,1,0.0063723957859791805,0.0018123290090715479,65.00658707618328,benign
camera,23.1110695563397,1061.401656388894,135.20512022432922,0.4752731444659144,0.45026180964772605,0.7187725093261936,1,0.007006369837312024,0.010495174105036005,3.8377544037154765,benign
camera,27.19037808973726,1003.2595144202902,185.1313321365722,0.6106869378415136,0.30171769375059815,0.5700735296114743,1,0.2024398312988152,0.018925842010360655,4.022443815199885,benign
smart_light,0.5855019324297279,139.18879228493705,32.65527374522432,0.2049665267043777,0.11530567142919161,0.9240014236304335,1,0.002341132199410108,0.00010819443514290829,123.01035878678006,benign
assistant,35.550464329206996,316.04771270799387,400.90899715804943,0.7728995340885704,0.8038830900443418,0.9755213416855875,6,0.503013307203637,0.022027972768977794,1.0079378832921078,benign
camera,20.24154371369767,639.4695766331072,197.95211552733613,0.6920270436143191,0.569634174996696,0.689421332851341,3,0.11243961427736396,0.01022106189052099,2.817377413684007,benign
camera,15.670291210446852,869.7896244786142,170.15606973389947,0.5749684461076853,0.37668327218213016,0.6391264659933235,1,0.09386564544060615,0.014978506929499619,3.9533013650066886,benign
assistant,40.311305655211676,446.4864016092547,234.97807035851636,0.6344604904750357,0.6568920051547744,1.0,6,0.46694270363855045,0.007557941211391306,1.356402031345096,benign
assistant,41.7378495584842,639.3750263831788,265.32635351534066,0.6252884814969899,0.5244063387884084,0.8871933916274626,5,0.3995014529751187,0.022441043889783522,1.6229418102834552,benign
thermostat,1.807503550453835,271.8888469958231,38.37920487265713,0.0,0.0,0.9029109946576669,2,0.009411828112018971,0.008035474572321254,5.9444901020735585,benign
assistant,43.16747099544659,1168.431460541072,232.33315410649715,0.5620193488210105,0.48706621241570686,0.8605653953922471,4,0.8568727484064098,0.038373866754875204,1.3488273487319336,benign
thermostat,2.01423059079385,287.68455133505404,49.067013503465084,0.21310578260461444,0.1548211708964252,1.0,2,0.0064629700857127305,0.007422494675689645,26.743507166240928,benign
assistant,36.08199853679033,972.5804079676334,301.8651352662692,0.6278575914511806,0.6020977832797938,0.9836583126605434,5,0.01575632985671349,0.026665726686095337,1.0580912610763646,benign
camera,19.76635502456527,916.7962006628909,172.25975341710875,0.7831031857667974,0.09867372504436395,0.5593056251227441,2,0.0976705898957627,0.011394321423236195,2.0928963453388096,benign
camera,22.897130709824914,912.6004736669399,124.32214986752358,0.5041408559602969,0.29815210606060333,0.5779032682213646,2,0.09860084919103258,0.011127799197550903,3.8528846488634696,benign
smart_light,0.38280284070992054,87.20028426337853,31.733500003012242,0.20449473786464456,0.0,0.5998300155840346,1,0.0011661302404811925,0.0007211355562523926,105.29800941882985,benign
assistant,40.308648983847334,606.4761007532659,362.96037663260444,0.5323982694318631,0.47065230607866854,0.9978875538520461,3,0.5974233160217058,0.02102553183726267,1.4336508795368246,benign
camera,17.51117021882113,1312.0596341048158,190.98274203087604,0.5722983555029771,0.3104879371492238,0.49237547996812314,2,0.11985206203407459,0.012777910443250624,2.4400490697711676,benign
thermostat,2.39496205801856,257.8753879010567,64.3630175656329,0.25294134071257224,0.3045143068128548,0.7119201572025943,1,0.005664106713126545,0.005298064652818481,24.856957027229363,benign
thermostat,2.7528699520816198,191.5140101789811,54.13792317190214,0.1767730670075765,0.11135699319352506,0.9006016680436072,2,0.015827702985271433,0.009118484994008323,32.786580737182504,benign
smart_plug,1.1179093772071205,103.96541963257732,39.29698606067504,0.19402894648835892,0.17989529576257296,0.8211609732795051,1,0.006227407539193541,0.003200306258259322,65.208464825228,benign
smart_plug,1.0671682513866048,32.77622496588897,43.0630858910804,0.0,0.0,0.8451768600940984,1,0.0020927656208700337,0.0012878979581210613,84.66973779505437,benign
smart_plug,0.9031939736854647,239.71681249611942,39.98464117458923,0.1408036176881267,0.2925311597747911,0.813102711619342,1,0.004725571643312581,0.0019643892638099092,35.434650260371825,benign
thermostat,1.7031231624010252,246.2178878593717,50.34611874185256,0.171720425085243,0.08407271040661357,0.9223122018406167,2,0.0050004391444244236,0.0023960309184468203,39.94211293862277,benign
thermostat,1.8350652511181078,129.1578953701563,54.43812709383105,0.2463369806032687,0.0,0.9229481715463607,2,0.011872306644983021,0.006579953709403489,17.361578117183257,benign
thermostat,1.8789520962118214,175.86049206376777,58.70555609419726,0.347927451067423,0.3691555081900538,1.0,1,0.011763953535294741,0.0069170571794606095,31.090601543695158,benign
assistant,41.046113503292354,947.1259395628547,296.44304123844404,0.5270713063626338,0.5378290401246212,1.0,5,0.5850528344270614,0.026700792422021898,1.3313213416960756,benign
smart_light,0.5378842603458395,82.95560739265565,38.653828747117466,0.029925525624308384,0.0,0.7454956290413697,1,0.002052225491976191,0.0008630747472268814,107.87404916493865,benign
smart_light,0.5619701965482479,130.19626083578112,31.896287223865716,0.12098284573286927,0.11242020020033575,0.6392046658222557,1,0.0,0.0010180299633988977,119.83321299992357,benign
camera,24.750537570884482,940.5550096504735,179.985556904124,0.7485161112545737,0.22081235440135297,0.599860734855665,3,0.07211087492918283,0.014028393196212505,3.609661231823072,benign
thermostat,1.6180832731476713,248.69470641087005,56.98566345371505,0.21019258873726576,0.0,0.814079398142443,1,0.012713514910923093,0.002610937081496505,33.93761023757883,benign
camera,19.183725662244605,921.9295509148018,297.8052058023567,0.5622684344479632,0.52080218497352,0.614984241398728,3,0.10591751401732362,0.012223634090976165,2.8616834060741843,benign
smart_light,0.6454050181457458,106.30586567325832,36.79340743307549,0.015563287978697715,0.010962223039806958,0.7428037447709781,1,0.0034465710828834603,0.0009613219100895729,112.91211484665925,benign
smart_light,0.4770707346447692,72.21617220835418,24.52273207968704,0.10267860461091355,0.2178519796612094,1.0,1,0.0034367354568020855,0.001121876240200824,114.55508471713047,benign
camera,21.73037780690461,912.3832967359918,204.41582902448874,0.659166683717333,0.09028355103017238,0.4456374797477918,3,0.08616471879562425,0.0070195555017191665,3.007655064050838,benign
thermostat,2.0721455772105593,167.19725316795163,62.262929556489496,0.3579185502981632,0.174183498298428,0.9973663511344091,3,0.015651626681338973,0.0065352479427815595,35.385123423673946,benign
smart_light,0.5519660573346503,87.07986976358869,34.204338941157516,0.0,0.0,0.9803565067808088,1,0.0034888856879755487,0.0008641628081563539,78.51904171403638,benign
thermostat,2.04081251889623,203.94943581700048,61.33680478756702,0.16387295749965547,0.15280517077043865,0.8011372850565395,2,0.01001554585947837,0.0031254666542887065,27.877535740426325,benign
assistant,38.526594027878225,618.9534611988712,406.280474536061,0.590155399769212,0.5634155834733994,0.7402549042389858,4,0.43423138081248736,0.013141473238233572,2.1217684170200086,benign
smart_plug,1.2576888498636505,152.4681853620147,40.297822691372616,0.09112035522874991,0.05056943774321887,0.971879500304986,1,0.0,0.0014568291689438862,60.26150187487624,benign
thermostat,2.276041769905605,223.65435990137377,46.1575408711943,0.30190436932417625,0.2545293104729096,0.9184057831271566,2,0.011363498962424076,0.003596292433042791,36.280351551000045,benign
assistant,40.010718774035894,1141.8860716568724,152.9476722875948,0.458231582984043,0.42193943604384443,0.9136739352431194,4,0.1231670807310904,0.010148419676891738,1.1126212446643935,benign
thermostat,2.9829696368303567,290.08709738735735,45.88250582315351,0.1636416709693201,0.0,0.7091869586774733,1,0.005009742231796627,0.004787873670844976,15.598147358608703,benign
thermostat,2.0594508381211325,218.31047988919687,54.17471958742014,0.06795110158429626,0.22820285952033426,0.819978830339815,2,0.009946795978232417,0.0015590312523051301,27.154220658769308,benign
smart_plug,1.0730727484127536,174.51861521898397,38.87209682044465,0.2531778890601053,0.20112661564798384,0.7743345883600248,1,0.009836417506455655,0.003960484600783028,37.89600214519504,benign
thermostat,2.5939675146935404,147.08594745811814,36.77458866708321,0.15138058693009532,0.16303400642118787,0.8897603293388904,1,0.0066282634789157305,0.0032191573389682283,22.084413342069517,benign
smart_light,0.7281632877276062,128.92533213556663,35.32055432642843,0.031092253188107627,0.0,0.7786446018629645,1,0.0006206127138752861,9.469066000980259e-05,39.00778399374214,benign
smart_plug,1.2649911358763262,148.22255329182582,50.32451009856939,0.14109825769008755,0.16738382385727388,0.7099103004695425,1,0.006822514299419939,0.001423352707766307,70.071726671091,benign
camera,22.26475103429933,790.0894757739834,155.0892627091602,0.5815871668101728,0.31297583128821926,0.6327009868789315,2,0.10132929365164627,0.012852685180692427,3.5563716431987706,benign
assistant,50.21584665758435,399.6125701730368,401.01517257228136,0.5469023495444285,0.7567309218681642,0.9567986626051088,4,0.048073977359407105,0.01828435489783652,0.7982775441124761,benign
camera,23.86919694337109,1203.3585314278496,168.12356042813238,0.730197074251927,0.19119127169880368,0.537151526986321,3,0.09807304836956754,0.01869824020965506,2.565990769167371,benign
smart_plug,1.0194826825915564,181.83112038976932,36.422738741360426,0.09504411624484173,0.03267516810515979,0.7163942885154213,1,0.006626272762951489,0.0025935546949055668,87.6653817705176,benign
smart_light,0.6449344801236303,108.75165930452594,32.23831391060507,0.01763993107417873,0.02350329741718332,0.7900250550881135,2,0.0023640618484933058,0.000890985435947789,162.97026858682958,benign
camera,11.943589620538841,1059.1677310439547,202.4187379246947,0.725044630026076,0.10104058450221767,0.5976766289149633,5,0.14121080518941295,0.010848532725714061,2.6048514809055563,benign
assistant,36.84341718504485,61.240633239994736,315.4584252552696,0.6845483108481853,0.36365710092440773,0.8838583107693183,3,0.25866123594661433,0.020534816268219003,0.5620190302551866,benign
thermostat,2.301542027973473,187.44487059815438,25.192914900154584,0.10035813739976104,0.28493529011540447,0.6222005719271428,1,0.0040988161068852376,0.0070114257539620915,23.923974430708846,benign
assistant,43.23163216588489,869.6381257507279,410.17355038380117,0.579705805632463,0.6564066554433917,0.8014944520872563,6,0.3098720274733108,0.014392458359122545,1.4899884923178552,benign
smart_light,0.5228770028928938,149.02398818775032,31.757602940983748,0.0,0.001428605850551063,0.924202890297949,1,0.0009241592201684684,0.00143827180204076,129.72343563110232,benign
smart_light,0.5411971582126753,175.78484422869934,32.81131667103722,0.14578880104331793,0.4266118290827489,0.828619544190951,1,0.0024282241946453798,0.0012194955146944476,101.0382458899365,benign
thermostat,2.9239377688360313,216.34217351940114,42.67714618597924,0.2915930302279599,0.08362822726579983,0.8747118553682169,2,0.0035392967765733186,0.0058815680097929314,47.21659326958577,benign
assistant,43.72942129757848,587.1363688649607,269.5736831743055,0.558966002665489,0.5619055982928328,0.9122193467241727,5,0.06669599098865103,0.02862000050412134,1.3291410636858476,benign
smart_plug,0.7746024179598272,203.14524267397744,49.96507968137499,0.19595905257500737,0.0,0.8829121071066053,1,0.0009852166109214485,0.0019757026162291846,66.56162080259872,benign
thermostat,2.2224301095292605,208.86306834744278,52.9123141684738,0.34736113922530953,0.28390508648660195,0.6132945046217257,1,0.0091765802112527,0.000619753568182572,30.84764752409081,benign
camera,15.653728561637639,967.2801877379744,163.3670609081425,0.6328087976320322,0.5216090451255052,0.5457442179888174,3,0.006437222978834589,0.019311587806974402,3.542387201675849,benign
camera,19.270000629398954,1015.1093019999789,143.6072228420876,0.8182530741752657,0.25140228367553547,0.5795930484951565,2,0.07096684921131802,0.013473353058142044,3.2303161650938006,benign
thermostat,1.9964821242057713,225.65999055385905,45.81151256074962,0.42297318414095486,0.0,1.0,3,0.005738353811366065,0.010573184026389935,38.95941254650786,benign
smart_plug,1.1942278013645824,151.12088748103506,38.26219073425059,0.07905911729603919,0.10857958944792759,0.9401186275033897,1,0.0027204794985336367,0.00282442706238498,76.58071343510626,benign
smart_light,0.5745498906524983,111.87215609526575,24.42606499721652,0.0,0.0,0.8736948611545949,1,0.0015595723077657616,0.0,75.09657109100992,benign
smart_light,0.6120840651403167,100.06121999810607,32.163550065941045,0.0,0.23580582235388464,0.8355972339945323,1,0.004328105571673567,0.001758220050294702,108.96363763366593,benign
thermostat,1.8697819953921873,225.49491242382678,48.94775865749129,0.16047558549965285,0.32007718760635634,0.8885790108222164,4,0.010453803561324618,0.00946329598556182,33.21587480439564,benign
smart_plug,1.1925921146498895,121.01555793929103,33.169926219300706,0.14597059550149877,0.1982829863697973,0.8040256502000463,1,0.0015979938259103928,0.0005728635978137588,28.18280196709114,benign
thermostat,2.45001756868321,199.32921065375956,27.395852426621477,0.18092395396654515,0.07558015050510894,1.0,1,0.008046221309401422,0.00926463170136141,34.04980507211893,benign
camera,22.2532522940657,922.9168874047756,213.1977415462906,0.7777609530278535,0.17857705216608505,0.6878058578908199,1,0.11641872700954975,0.010893704816431636,2.445336220627103,benign
thermostat,1.7509839389337787,146.41493365691278,46.463852583863556,0.08960113646283385,0.14841961961398722,0.7849914505847637,2,0.004091423181287971,0.0035842627110474843,24.37856932606339,benign
camera,25.300586915499355,966.0579891233184,191.53064789822423,0.7498719441069723,0.0,0.5956866410359092,4,0.10661745766664003,0.010339565845846678,3.493315541677976,benign
smart_light,0.300253330711014,69.5302055462692,31.26174774651688,0.008512343810249026,0.2168037893329871,0.8184825610114775,1,0.0007307180692391591,0.0,111.57148065781514,benign
thermostat,1.9246463490942467,178.7768645109051,60.788790390297386,0.3198519836516694,0.07444173649658332,0.6865306332523144,2,0.012777356502771387,0.005773478925392363,38.833317743773044,benign
smart_light,0.7008755386185139,91.21716740574396,34.495337563205126,0.0,0.0,1.0,1,0.0028407625277379308,0.001118477694359623,116.22150638399378,benign
assistant,50.91080259946152,629.0023526044299,193.15571354619178,0.5196759908048294,0.6826787593052541,0.9895509106362508,3,0.31891364580543036,0.014182786507977534,1.3355386826485987,benign
camera,17.486515567522087,754.2779029480945,230.86133039047678,0.7809121310990244,0.2781284312866776,0.5607960204129269,3,0.0591704280521138,0.004265839589162795,2.153800911966855,benign
assistant,34.92149468822835,350.9578600623187,309.7235735437725,0.6729715673783708,0.36193525488026373,0.9525128711216033,4,0.5853775128928862,0.01987061231896412,0.8458803240307662,benign
assistant,40.235388604679784,1008.6342759236528,167.14875773741983,0.6345726579801579,0.7784433007931464,0.9346974123793786,5,0.32423202670646856,0.018806338007231232,0.7705889167613319,benign
thermostat,1.0622626766324506,247.13829006126377,40.15005072275558,0.15444721549965695,0.0,0.7590030296916124,1,0.006351384452127632,0.005944927494986746,34.07284577081633,benign
smart_light,0.5238600790928444,167.3330461479566,23.594437385730686,0.07450651337970823,0.1899034730779383,0.9764539809338036,1,0.0016873322029024743,0.0016790605479336303,138.29084778716634,benign
smart_plug,1.0390526062959546,141.29261226261372,36.92959259433804,0.12882190630903242,0.012143881252327501,0.7957421378955556,1,0.0033041431072377584,0.002532129373881438,112.45640367147755,benign
smart_plug,1.0648025048379959,119.59239645524377,44.619220620153996,0.1046557473327861,0.1642782161063695,0.9175506576508781,1,0.00783126277332386,0.0,88.62814136248842,benign
assistant,43.00049721513872,1023.3530067235546,226.8074553095087,0.5169230118394664,0.6218907441217161,0.9482962110662536,5,0.7711298747476525,0.0023477968469715095,1.938218582272789,benign
camera,19.18487255550181,605.7769531230219,220.1219467350746,0.4585892148968962,0.3972591016858069,0.45078941645270076,3,0.09404143896476666,0.015847690736469418,2.839210347887499,benign
assistant,34.446891510834675,548.0191912086391,376.37296612527985,0.6536296969180894,0.5421555027715258,0.9263553580035486,3,0.5971189386870861,0.002401842923045343,1.8383084096259552,benign
assistant,59.09561439659138,369.9593338827083,293.84027453756204,0.7798287700923062,0.7787084460437121,0.88037879484201,5,0.5004998411031282,0.022819558673941573,1.1855938038068268,benign
assistant,39.28543677839412,220.5842874169859,308.1074071120849,0.6450020673421832,0.5658870881034174,0.7884949109415211,5,0.5911316240232386,0.012739849022990232,1.3737297989228712,benign
smart_plug,0.7949179744444191,128.48754614571442,49.82736649824121,0.03604966091125243,0.14603204889931382,0.7461683797138421,1,0.004646369849138351,0.0028730566000927434,50.37339591206596,benign
